"VoteNumber","SenNumber","SenatorUpper","Vote","Party","GovCoalition","State","FP","Origin","Contentious","PercentYes","IndGov","VoteType","Content","Round"
2008036,"PLV0030/08","EDUARDO SUPLICY","N","PT",TRUE,"SP",1,1,0,35.48387097,"N",1,"Proposes new regulations for the Central Bank of Brazil and the Caixa Economica Federal, to allow them to deal in foreign currency should the need arise owing to the 2008 financial crisis. Also seeks to put these public banks on a level playing field with private banks and foreign banks with respect to foreign currencies, and to strengthen the Brazilian financial system should the crisis become worse.",1
2008036,"PLV0030/08","JOSE AGRIPINO","S","PFL/DEM",FALSE,"RN",1,1,0,35.48387097,"N",1,"Proposes new regulations for the Central Bank of Brazil and the Caixa Economica Federal, to allow them to deal in foreign currency should the need arise owing to the 2008 financial crisis. Also seeks to put these public banks on a level playing field with private banks and foreign banks with respect to foreign currencies, and to strengthen the Brazilian financial system should the crisis become worse.",1
2008036,"PLV0030/08","ALVARO DIAS","S","PSDB",FALSE,"PR",1,1,0,35.48387097,"N",1,"Proposes new regulations for the Central Bank of Brazil and the Caixa Economica Federal, to allow them to deal in foreign currency should the need arise owing to the 2008 financial crisis. Also seeks to put these public banks on a level playing field with private banks and foreign banks with respect to foreign currencies, and to strengthen the Brazilian financial system should the crisis become worse.",1
2008036,"PLV0030/08","GERSON CAMATA","N","PMDB",TRUE,"ES",1,1,0,35.48387097,"N",1,"Proposes new regulations for the Central Bank of Brazil and the Caixa Economica Federal, to allow them to deal in foreign currency should the need arise owing to the 2008 financial crisis. Also seeks to put these public banks on a level playing field with private banks and foreign banks with respect to foreign currencies, and to strengthen the Brazilian financial system should the crisis become worse.",1
2008036,"PLV0030/08","TASSO JEREISSATI","S","PSDB",FALSE,"CE",1,1,0,35.48387097,"N",1,"Proposes new regulations for the Central Bank of Brazil and the Caixa Economica Federal, to allow them to deal in foreign currency should the need arise owing to the 2008 financial crisis. Also seeks to put these public banks on a level playing field with private banks and foreign banks with respect to foreign currencies, and to strengthen the Brazilian financial system should the crisis become worse.",1
2008036,"PLV0030/08","JOAO RIBEIRO","N","PR",TRUE,"TO",1,1,0,35.48387097,"N",1,"Proposes new regulations for the Central Bank of Brazil and the Caixa Economica Federal, to allow them to deal in foreign currency should the need arise owing to the 2008 financial crisis. Also seeks to put these public banks on a level playing field with private banks and foreign banks with respect to foreign currencies, and to strengthen the Brazilian financial system should the crisis become worse.",1
2008036,"PLV0030/08","ANTONIO CARLOS VALADARES","N","PSB",TRUE,"SE",1,1,0,35.48387097,"N",1,"Proposes new regulations for the Central Bank of Brazil and the Caixa Economica Federal, to allow them to deal in foreign currency should the need arise owing to the 2008 financial crisis. Also seeks to put these public banks on a level playing field with private banks and foreign banks with respect to foreign currencies, and to strengthen the Brazilian financial system should the crisis become worse.",1
2008036,"PLV0030/08","AUGUSTO BOTELHO","N","PT",TRUE,"RR",1,1,0,35.48387097,"N",1,"Proposes new regulations for the Central Bank of Brazil and the Caixa Economica Federal, to allow them to deal in foreign currency should the need arise owing to the 2008 financial crisis. Also seeks to put these public banks on a level playing field with private banks and foreign banks with respect to foreign currencies, and to strengthen the Brazilian financial system should the crisis become worse.",1
2008036,"PLV0030/08","FRANCISCO DORNELLES","N","PP",TRUE,"RJ",1,1,0,35.48387097,"N",1,"Proposes new regulations for the Central Bank of Brazil and the Caixa Economica Federal, to allow them to deal in foreign currency should the need arise owing to the 2008 financial crisis. Also seeks to put these public banks on a level playing field with private banks and foreign banks with respect to foreign currencies, and to strengthen the Brazilian financial system should the crisis become worse.",1
2008036,"PLV0030/08","MARCONI PERILLO","S","PSDB",FALSE,"GO",1,1,0,35.48387097,"N",1,"Proposes new regulations for the Central Bank of Brazil and the Caixa Economica Federal, to allow them to deal in foreign currency should the need arise owing to the 2008 financial crisis. Also seeks to put these public banks on a level playing field with private banks and foreign banks with respect to foreign currencies, and to strengthen the Brazilian financial system should the crisis become worse.",1
2008036,"PLV0030/08","SERGIO GUERRA","S","PSDB",FALSE,"PE",1,1,0,35.48387097,"N",1,"Proposes new regulations for the Central Bank of Brazil and the Caixa Economica Federal, to allow them to deal in foreign currency should the need arise owing to the 2008 financial crisis. Also seeks to put these public banks on a level playing field with private banks and foreign banks with respect to foreign currencies, and to strengthen the Brazilian financial system should the crisis become worse.",1
2008036,"PLV0030/08","PRESIDENT LULA","N","PT",TRUE,NA,1,1,0,35.48387097,"N",1,"Proposes new regulations for the Central Bank of Brazil and the Caixa Economica Federal, to allow them to deal in foreign currency should the need arise owing to the 2008 financial crisis. Also seeks to put these public banks on a level playing field with private banks and foreign banks with respect to foreign currencies, and to strengthen the Brazilian financial system should the crisis become worse.",1
2008036,"PLV0030/08","ROSEANA SARNEY","N","PMDB",TRUE,"MA",1,1,0,35.48387097,"N",1,"Proposes new regulations for the Central Bank of Brazil and the Caixa Economica Federal, to allow them to deal in foreign currency should the need arise owing to the 2008 financial crisis. Also seeks to put these public banks on a level playing field with private banks and foreign banks with respect to foreign currencies, and to strengthen the Brazilian financial system should the crisis become worse.",1
2008037,"PEC0020/08","ANTONIO CARLOS JUNIOR","S","PFL/DEM",FALSE,"BA",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","MAO SANTA","S","PMDB",TRUE,"PI",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","ROSEANA SARNEY","S","PMDB",TRUE,"MA",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","LUCIA VANIA","S","PSDB",FALSE,"GO",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","AUGUSTO BOTELHO","S","PT",TRUE,"RR",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","RENAN CALHEIROS","A","PMDB",TRUE,"AL",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","ALVARO DIAS","N","PSDB",FALSE,"PR",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","FRANCISCO DORNELLES","S","PP",TRUE,"RJ",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","INACIO ARRUDA","S","PCdoB",TRUE,"CE",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","SERYS SLHESSARENKO","S","PT",TRUE,"MT",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","MOZARILDO CAVALCANTI","S","PTB",TRUE,"RR",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","DEMOSTENES TORRES","S","PFL/DEM",FALSE,"GO",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","CICERO LUCENA","S","PSDB",FALSE,"PB",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","KATIA ABREU","N","PFL/DEM",FALSE,"TO",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","FLEXA RIBEIRO","S","PSDB",FALSE,"PA",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","TASSO JEREISSATI","S","PSDB",FALSE,"CE",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","PRESIDENT LULA","S","PT",TRUE,NA,2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","DELCIDIO DO AMARAL","S","PT",TRUE,"MS",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","MARCO MACIEL","S","PFL/DEM",FALSE,"PE",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","EDUARDO AZEREDO","S","PSDB",FALSE,"MG",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","JOAO VICENTE CLAUDINO","S","PTB",TRUE,"PI",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","JAYME CAMPOS","S","PFL/DEM",FALSE,"MT",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","PAPALEO PAES","S","PSDB",FALSE,"AP",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","ALOIZIO MERCADANTE","S","PT",TRUE,"SP",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","JOSE AGRIPINO","S","PFL/DEM",FALSE,"RN",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","SERGIO ZAMBIASI","S","PTB",TRUE,"RS",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","VALDIR RAUPP","S","PMDB",TRUE,"RO",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","WELLINGTON SALGADO","S","PMDB",TRUE,"MG",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","GILBERTO GOELLNER","S","PFL/DEM",FALSE,"MT",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","VALTER PEREIRA","S","PMDB",TRUE,"MS",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","RAIMUNDO COLOMBO","N","PFL/DEM",FALSE,"SC",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","PAULO DUQUE","S","PMDB",TRUE,"RJ",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","ADELMIR SANTANA","S","PFL/DEM",FALSE,"DF",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","EXPEDITO JUNIOR","S","PR",TRUE,"RO",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","NEUTO DE CONTO","S","PMDB",TRUE,"SC",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","JOSE NERY","S","PSOL",FALSE,"PA",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","JOAO PEDRO GONCALVES","N","PT",TRUE,"AM",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","GIM ARGELLO","S","PTB",TRUE,"DF",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
2008037,"PEC0020/08","VIRGINIO DE CARVALHO","S","PSC",FALSE,"SE",2,2,0,88.33333333,"S",1,"Alters the Constitution to correct for the inflation in the number of local councillors.",1
